,name,figi,ticker,class_code
3891,"Bionano Genomics, Inc.",US09075F1075,US09075F1075,SPBXM_OTC
3892,SPAC Holicity,TCS4634X1037,ASTR,ASTR_NDS
3893,Hasbro,US4180561072,US4180561072,SPBXM_OTC
3894,IPO СПБ Биржа (rub),ISSUANCESPB1,ISSUANCESPB1,ISSUANCESPB1
3895,Freeport-McMoRan,US35671D8570,US35671D8570,SPBXM_OTC
3896,Kennametal Inc,US4891701009,US4891701009,SPBXM_OTC
3897,Edwards Lifesciences,US28176E1082,US28176E1082,SPBXM_OTC
3898,Bank of Cyprus,BBG00FSDXRK9,318,318
3899,CorVel Corp,BBG000CVKZY0,CRVL,SPBXM
3900,Sphere Entertainment Co.,BBG00L9HLWV8,SPHR,SPBXM
3901,Western Digital,BBG000BWNFZ9,WDC,SPBXM
3902,China Yuchai International Ltd,BBG000BLSXG0,CYD,nyse
3903,Нижнекамскшина,BBG002B9P9K4,NKSH,TQBR
3904,General Motors,BBG000NDYB67,GM,SPBXM
3905,Tricida,BBG007318S26,TCDA,TCDA
3906,Star Group LP,BBG000C07VV5,SGU,SGU
3907,Ameren,BBG000B9X8C0,AEE,SPBXM
3908,Orchard Therapeutics,BBG00M62QVH5,ORTX,ORTX
3909,Monarch Casino & Resort Inc,BBG000BJ0932,MCRI,SPBXM
3910,Aspira Womens Health,US04537Y2081,US04537Y2081,SPBXM_OTC
3911,Moncler SpA,BBG001MCDSD6,MONC,MONC
3912,PACCAR,US6937181088,US6937181088,SPBXM_OTC
3913,Atreca,BBG003FJ1986,BCEL,BCEL
3914,Соликамский магниевый завод,BBG000FJXMJ6,MGNZ,TQBR
3915,Neste Oyj,BBG000C4DP34,NESTE,NESTE
3916,Haidilao,BBG00LWM0XR7,6862,SPBHKEX
3917,MicroVision,BBG000BVKXQ5,MVIS,SPBXM
3918,Annaly Capital Management REIT,TCS000BJFJ98,NLYold,SPBXM
3919,НЛМК,BBG004S681B4,NLMK,TQBR
3920,Белуга Групп ПАО ао,BBG000TY1CD1,BELU,TQBR
3921,Textron,US8832031012,US8832031012,SPBXM_OTC
3922,MetLife,BBG000BB6KF5,MET,SPBXM
3923,Cabot Corporation,US1270551013,US1270551013,SPBXM_OTC
3924,Группа Черкизово,BBG000RTHVK7,GCHE,TQBR
3925,"TransMedics Group, Inc.",BBG00NZ6J685,TMDX,TMDX
3926,Weibo Corporation,BBG0065XPGX9,WB,SPBXM
3927,SelectQuote,US8163073005,US8163073005,SPBXM_OTC
3928,Argenx SE,BBG00GHB88X9,ARGX,ARGX
3929,Лензолото - привилегированные акции,BBG000SR0YS4,LNZLP,TQBR
3930,NIO Inc,BBG015PB0HH9,9866,SPBHKEX
3931,EVN AG,BBG000BFKJX3,EVN,EVN
3932,Consensus Cloud Solutions,BBG0105XBRH0,CCSI,SPBXM
3933,Guangshen Railway,BBG000GLG0G0,GSH,SPBOTC
3934,Mercury General,BBG000F1C7F5,MCY,MCY
3935,Quoin Pharmaceuticals АДР,BBG00D9PB2L6,QNRX,QNRX
3936,STAAR Surgical Co,US8523123052,US8523123052,SPBXM_OTC
3937,Loyalty Ventures,US54911Q1076,US54911Q1076,SPBXM_OTC
3938,REVOLUTION Medicines Inc,BBG00829F4P8,RVMD,SPBXM
3939,Steelcase Inc.,BBG000BLBGS2,SCS,SCS
3940,Workhorse Group Inc,BBG000BDPB15,WKHS,SPBXM
3941,Micro Focus,OLD00HFWVGN0,MFGPold,SPBXM
3942,Baxter International,BBG000BCVJ77,BAX,SPBXM
3943,Adobe,BBG000BB5006,ADBE,SPBXM
3944,Insmed,BBG000BWM5P3,INSM,SPBXM
3945,Wells Fargo & Company,US9497461015,US9497461015,SPBXM_OTC
3946,SecureWorks Corp.,BBG000BVP714,SCWX,SCWX
3947,АВТОВАЗ - акции привилегированные,BBG000RSJ0Y0,AVAZP,TQBR
3948,Mylan NV,BBG000BPQD31,MYL,SPBXM
3949,American Eagle Outfitters Inc,BBG000BGXZB5,AEO,SPBXM
3950,Accuray Incorporated,BBG000QNRY51,ARAY,ARAY
3951,McDonald’s,BBG000BNSZP1,MCD,SPBXM
3952,Forward Air Corporation,US3498531017,US3498531017,SPBXM_OTC
3953,G1 Therapeutics Inc,TCS021LQ1099,GTHX-RM,FQBR
3954,TCS Group,BBG00QPYJ5H0,TCSG,TQBR
3955,Castle Biosciences,BBG006YWVSR3,CSTL,CSTL
3956,Vodafone Group PLC,US92857W3088,US92857W3088,SPBXM_OTC
3957,Global Net Lease REIT,BBG004HXD0G8,GNL,SPBXM
3958,Fulcrum Therapeutics,BBG00DDY1RK9,FULC,SPBXM
3959,Karyopharm Therapeutics Inc,BBG001J272L7,KPTI,KPTI
3960,Lexicon Pharmaceuticals Inc,BBG000BQ85G2,LXRX,LXRX
3961,Telecom Argentina SA,BBG000BL1FQ7,TEO,TEO
3962,Agrify Corporation,BBG00R295MM0,AGFY,AGFY
3963,Annaly Capital Management REIT,US0357108390,US0357108390,SPBXM_OTC
3964,Тамбовская энергосбытовая компания - привилегированные акции,BBG000MD2WC0,TASBP,TQBR
3965,Bed Bath & Beyond,US0758961009,US0758961009,SPBXM_OTC
3966,Xylem,BBG001D8R5D0,XYL,SPBXM
3967,Intercontinental Exchange,BBG000C1FB75,ICE,SPBXM
3968,Siemens AG,BBG000BCCT76,SIE@DE,SPBDE
3969,Ares Capital Corp,US04010L1035,US04010L1035,SPBXM_OTC
3970,VK,TCS303172082,US5603172082,US5603172082_RZA
3971,AECOM,US00766T1007,US00766T1007,SPBXM_OTC
3972,Investindustrial Acquisition Corp,BBG00XX102B1,IIAC,IIAC
3973,CorEnergy Infrastructure REIT,US21870U5020,US21870U5020,SPBXM_OTC
3974,Quotient Limited,BBG00645YXJ0,QTNT,QTNT
3975,"Autoliv, Inc.",US0528001094,US0528001094,SPBXM_OTC
3976,General Electric Company,US3696043013,US3696043013,SPBXM_OTC
3977,Татнефть,TCS009033591,TATN,SPEQ
3978,Sempra,US8168511090,US8168511090,SPBXM_OTC
3979,First Data Corp,BBG009NMJJJ4,FDC,nyse
3980,NeoGenomics Inc,BBG000BKH263,NEO,SPBXM
3981,Rigel Pharmaceuticals Inc,BBG000BPWTW7,RIGL,nasdaq
3982,Airbus,BBG000CSHLR0,AIRFP,NL0000235190
3983,Viasat,BBG000HHLBF9,VSAT,SPBXM
3984,GoodRx Holdings Inc,BBG00X0VP8D9,GDRX,SPBXM
3985,GT Biopharma,BBG000DHJ738,GTBP,GTBP
3986,Dun & Bradstreet Holdings,BBG00VCZX9Z6,DNB,SPBXM
3987,VIZIO Holding Corp.,US92858V1017,US92858V1017,SPBXM_OTC
3988,Urstadt Biddle Properties REIT,BBG000FQ6R63,UBP,UBP
3989,Consolidated Communications Holdings Inc,BBG000B9YSS8,CNSL,CNSL
3990,COCA-COLA,BBG000BMX289,KO,SPBXM
3991,Take-Two Interactive Software,BBG000BS1YV5,TTWO,SPBXM
3992,WEC Energy Group,BBG000BWP7D9,WEC,SPBXM
3993,HomeStreet Inc,BBG001P717K5,HMST,HMST
3994,Sally Beauty Holdings Inc,US79546E1047,US79546E1047,SPBXM_OTC
3995,WABCO Holdings Inc,BBG000BB6MM3,WBC,SPBXM
3996,Peabody Energy Corporation,US7045511000,US7045511000,SPBXM_OTC
3997,AnaptysBio Inc,BBG0026ZDHR0,ANAB,SPBXM
3998,Palantir Technologies Inc,BBG000N7QR55,PLTR,SPBXM
3999,Columbus McKinnon Corp,US1993331057,US1993331057,SPBXM_OTC
4000,Fortune Brands Innovations,US34964C1062,US34964C1062,SPBXM_OTC
4001,"Enzo Biochem, Inc.",BBG000BHY9Q4,ENZ,ENZ
4002,Univar Solutions Inc,BBG000BDHD29,UNVR,SPBXM
4003,Bath & Body Works,US0708301041,US0708301041,SPBXM_OTC
4004,Southern,US8425871071,US8425871071,SPBXM_OTC
4005,Switch Inc,US87105L1044,US87105L1044,SPBXM_OTC
4006,Shiseido Co Ltd,BBG000BVJ3W6,SSDOY,otcus
4007,Gran Tierra Energy,BBG000C2M300,GTE,GTE
4008,Service Corp International/US,BBG000BTHH16,SCI,SPBXM
4009,Veritiv Corp,US9234541020,US9234541020,SPBXM_OTC
4010,Sinclair Broadcast Group Inc,BBG000F2XXP2,SBGI,SPBXM
4011,Covestro AG,TCS006062144,1COV@DE,SPBXM
4012,Covestro AG,BBG009YCOVGY,BBG009YCOVGY,BBG009YCOVGY
4013,VEON,US91822M1062,US91822M1062,SPBXM_OTC
4014,Aurora Cannabis,BBG006SCSYG7,ACB,ACB
4015,MGIC Investment Corp,US5528481030,US5528481030,SPBXM_OTC
4016,Herbalife Ltd.,BBG000MM5VL9,HLF,SPBXM
4017,LifeStance Health Group,BBG01138DGZ7,LFST,SPBXM
4018,"Fidelity National Financial, Inc.",BBG006N7S6K9,FNF,SPBXM
4019,Five9 Inc,BBG001KHJM17,FIVN,SPBXM
4020,Сургутнефтегаз - привилегированные акции,BBG004S681M2,SNGSP,TQBR
4021,SkyWest Inc,BBG000BT36X0,SKYW,SKYW
4022,SPAC Khosla Ventures Acquisition Co II,BBG00Z8MSWR5,KVSB,KVSB
4023,Atrium European Real Estate Ltd,BBG000SXK4L2,ATRS,ATRS
4024,SPAC Rocket Lab,TCS00Y61SZL5,RKLB_old,RKLB_old
4025,IPO Тинькофф ЖК Luzhniki Collection 8,LUZHNIKICOL8,LUZHNIKICOL8,LUZHNIKICOL8
4026,Варьеганнефтегаз,BBG002B9PYV7,VJGZ,TQBR
4027,Khosla Ventures Acquisition Co,BBG00Z8MS282,KVSA,KVSA
4028,Procter & Gamble,US7427181091,US7427181091,SPBXM_OTC
4029,Pacific Biosciences of California,TCS9404D1081,PACB,PACB_NDS
4030,LifeStance Health Group,US53228F1012,US53228F1012,SPBXM_OTC
4031,ChargePoint Holdings,US15961R1059,US15961R1059,SPBXM_OTC
4032,ManTech International Corp VA,BBG000BGF8B5,MANT,SPBXM
4033,PetroChina,US71646E1001,US71646E1001,SPBXM_OTC
4034,"VAALCO Energy, Inc.",BBG000BTBH21,EGY,EGY
4035,WD-40 Co,US9292361071,US9292361071,SPBXM_OTC
4036,IPO Тинькофф ЖК Luzhniki Collection 4,LUZHNIKICOL4,LUZHNIKICOL4,LUZHNIKICOL4
4037,ABN Amro Bank,BBG00BDTXC59,ABN,ABN
4038,ESCO Technologies Inc.,BBG000C4S3P3,ESE,SPBXM
4039,GreenSky Inc,BBG00KT2SCV8,GSKY,SPBXM
4040,Bandwidth Inc,BBG001K003W2,BAND,SPBXM
4041,GlycoMimetics,BBG001J1BQN9,GLYC,GLYC
4042,2seventy bio,BBG00YV1J622,TSVT,SPBXM
4043,Colgate-Palmolive,US1941621039,US1941621039,SPBXM_OTC
4044,Evotec AG,DE0005664809,DE0005664809,SPBXM_OTC
4045,Corbus Pharmaceuticals Holding,TCS0078PJKQ7,CRBPold,nasdaq
4046,RingCentral Inc,US76680R2067,US76680R2067,SPBXM_OTC
4047,K12 Inc,TCS000QSXPZ9,LRN_old,SPBXM
4048,Oceaneering International Inc,US6752321025,US6752321025,SPBXM_OTC
4049,WeWork,BBG00W7FH7G7,WE,WE
4050,АДР Tokyo Electron Ltd.,BBG000JXJFR3,TOELY,TOELY
4051,KKR & Co. Inc.,US48251W1045,US48251W1045,SPBXM_OTC
4052,NextEra Energy,BBG000BJSBJ0,NEE,SPBXM
4053,SPO МКБ,ISSUANCEMKBB,ISSUANCEMKBB,ISSUANCEMKBB
4054,АДР Cresud SACIF y A,BBG000J4MRP9,CRESY,CRESY
4055,Eaton Corporation,IE00B8KQN827,IE00B8KQN827,SPBXM_OTC
4056,Acceleron Pharma Inc,BBG000R5HWZ1,XLRN,SPBXM
4057,Rocket Lab,US7731221062,US7731221062,SPBXM_OTC
4058,Align Technology,BBG000BRNLL2,ALGN,SPBXM
4059,CK Hutchison Holdings,BBG0087DLDQ6,1,SPBHKEX
4060,Eargo,US2700872086,US2700872086,SPBXM_OTC
4061,NCR Corp,US62886E1082,US62886E1082,SPBXM_OTC
4062,Orion Engineered Carbons,BBG006MC4LP7,OEC,OEC
4063,ITT,BBG00CVQZQ96,ITT,SPBXM
4064,SPAC Duddell Street Acquisition,BBG00XRJ9FF7,DSAC,DSAC
4065,Nel ASA,BBG000R3X6Z5,D7G,D7G
4066,Container Store Group,BBG005CHSS32,TCS US,TCS US
4067,World Fuel Services Corporation,BBG000BM3CJ8,INT,SPBXM
4068,PureCycle Technologies,BBG00YRJF1V1,PCT,PCT
4069,NetScout Systems Inc,BBG000C136Z8,NTCT,SPBXM
4070,Century Communities,US1565043007,US1565043007,SPBXM_OTC
4071,Deciphera Pharmaceuticals Inc,US24344T1016,US24344T1016,SPBXM_OTC
4072,Redfin Corp,BBG001Q7HP63,RDFN,SPBXM
4073,McDonald’s,US5801351017,US5801351017,SPBXM_OTC
4074,Hanover Insurance Group,US4108671052,US4108671052,SPBXM_OTC
4075,Talaris Therapeutics,BBG00NX995R3,TALS,TALS
4076,Credit Suisse Group AG,BBG000BVPZL0,CSGN,CSGN
4077,"AMERISAFE, Inc.",US03071H1005,US03071H1005,SPBXM_OTC
4078,Walgreens Boots Alliance,US9314271084,US9314271084,SPBXM_OTC
4079,Alphabet Class C,TCS2079K1079,GOOG-RM,FQBR
4080,NovoCure Limited,BBG009XW8PY2,NVCR,SPBXM
4081,O'Reilly Automotive,US67103H1077,US67103H1077,SPBXM_OTC
4082,Athenex,TCS00BNJKB74,ATNXold,ATNXold
4083,VMware,US9285634021,US9285634021,SPBXM_OTC
4084,Paylocity Holding Corp,BBG006598YS8,PCTY,SPBXM
4085,Equity Distribution Acquisition Corp,BBG00Y1DGLR2,EQD,EQD
4086,Ameriprise Financial,US03076C1062,US03076C1062,SPBXM_OTC
4087,Evercore,BBG000BP30Y0,EVR,SPBXM
4088,Installed Building Products,US45780R1014,US45780R1014,SPBXM_OTC
4089,ZimVie,BBG014630587,ZIMV,SPBXM
4090,Marathon Petroleum,BBG001DCCGR8,MPC,SPBXM
4091,Unum,US91529Y1064,US91529Y1064,SPBXM_OTC
4092,SunPower Corp,US8676524064,US8676524064,SPBXM_OTC
4093,ФСК Россети (промежуточные акции),RU000A105MT8,RU000A105MT8,RU000A105MT8
4094,WestRock,US96145D1054,US96145D1054,SPBXM_OTC
4095,KeyCorp,US4932671088,US4932671088,SPBXM_OTC
4096,Sands China,BBG000PSNMN1,1928,SPBHKEX
4097,Yandex,BBG006L8G4H1,YNDX,TQBR
4098,Savara,BBG000MS0823,SVRA,SVRA
4099,Canadian Pacific Railway,CA13645T1003,CA13645T1003,SPBXM_OTC
4100,Colgate-Palmolive,BBG000BFQYY3,CL,SPBXM
4101,АДР STMicroelectronics NV,BBG000BD4GX2,STM.US,STM.US
4102,Rafael Holdings,BBG00J3YYS92,RFL,RFL
4103,Валютная пара Евро-Рубль,ISSUANCEMOEX,IMOEX Index,IMOEX Index
4104,TripAdvisor,US8969452015,US8969452015,SPBXM_OTC
4105,Донской завод радиодеталей,BBG001CPLYK8,DZRD,TQBR
4106,Русгрэйн,TCS00A0JPNP4,RUGR,TQBR
4107,Аэрофлот,TCS109062285,AFLT,SPEQ
4108,WR Berkley,US0844231029,US0844231029,SPBXM_OTC
4109,Лукойл замещающие облигации,ISSUANCEZAML,ISSUANCEZAML,PSAU
4110,SPX Corporation,BBG000BTGCV5,SPXC,SPXC
4111,United Rentals,US9113631090,US9113631090,SPBXM_OTC
4112,Atkore International Group Inc,BBG000QTFDQ4,ATKR,SPBXM
4113,Lumen Technologies,US5502411037,US5502411037,SPBXM_OTC
4114,XPEL,BBG000R5XCX9,XPEL,SPBXM
4115,Owens Corning,BBG000M44VW8,OC,SPBXM
4116,Stifel Financial,BBG000BSS5C0,SF,SPBXM
4117,Банк Возрождение - акции привилегированные,BBG000NLHR27,VZRZP,TQBR
4118,World Wrestling Entertainment,BBG000F5YH15,WWE,SPBXM
4119,Ozon Holdings PLC,TCS3269L1044,US69269L1044,US69269L1044_RZI
4120,Envestnet Inc,US29404K1060,US29404K1060,SPBXM_OTC
4121,KEMET Corp,BBG000H5W8K4,KEM,KEM
4122,BOEING,US0970231058,US0970231058,SPBXM_OTC
4123,Curaleaf Holdings,BBG00KXD1XB4,CURLF,otcus
4124,Solid Biosciences,TCS00JN4FXG8,SLDBold,SPBXM
4125,ЭсЭфАй,BBG003LYCMB1,SFIN,TQBR
4126,Shockwave Medical Inc,US82489T1043,US82489T1043,SPBXM_OTC
4127,Altarea SCA,BBG000JQ1HG5,ALTA,ALTA
4128,Veradigm Inc.,BBG000BLDXH5,MDRX,SPBXM
4129,Berkshire Hathaway,TCS846707026,BRKB-RM,FQBR
4130,Black Hills,BBG000BD9ZM7,BKH,BKH
4131,Квадра - привилегированные акции,BBG000BS4180,TGKDP,TQBR
4132,Centrica PLC,BBG000BPFPZ1,CNA,CNA
4133,MTR Corporation,BBG000MKLJD1,66,SPBHKEX
4134,Lucid Group,BBG00W7F99V5,LCID,SPBXM
4135,Robert Half,US7703231032,US7703231032,SPBXM_OTC
4136,Xiaomi,KYG9830T1067,KYG9830T1067,SPBXM_OTC
4137,Just Eat Takeaway.com N.V.,BBG00DRDFY39,TKWY,TKWY
4138,Cirrus Logic Inc,US1727551004,US1727551004,SPBXM_OTC
4139,JFrog Ltd.,BBG006PWZX16,FROG,SPBXM
4140,Huron Consulting Group Inc,BBG000PV2M48,HURN,SPBXM
4141,Kering SA,FR0000121485,FR0000121485,SPBXM_OTC
4142,"Evergy, Inc",US30034W1062,US30034W1062,SPBXM_OTC
4143,AMC Entertainment Holdings - привилегированные акции,BBG01994Z397,APE,APE
4144,Korn Ferry,US5006432000,US5006432000,SPBXM_OTC
4145,Quest Diagnostics,US74834L1008,US74834L1008,SPBXM_OTC
4146,Leggett & Platt,BBG000BN53G7,LEG,SPBXM
4147,IPO test,ISSUANCETES1,ISSUANCETES1,ISSUANCETES1
4148,"Metacrine, Inc.",BBG009R3Z5S4,MTCR,MTCR
4149,Deutsche Telekom AG,BBG000HJTMS9,DTE@DE,SPBDE
4150,Fresenius SE,DE0005785604,DE0005785604,SPBXM_OTC
4151,HarborOne Bancorp,BBG00NKZNGB6,HONE,HONE
4152,ГДР X5 RetailGroup,US98387E2054,US98387E2054,SPBXM_OTC
4153,Navios Maritime Acquisition Co,BBG000F44GR5,NNA,NNA
4154,Lennar,BBG000BN5HF7,LEN,SPBXM
4155,Myriad Genetics Inc,BBG000D9H9F1,MYGN,SPBXM
4156,Walgreens Boots Alliance,BBG000BWLMJ4,WBA,SPBXM
4157,Micro Focus,BBG00HFWVGN0,MFGP,SPBXM
4158,KAR Auction Services,BBG000VZHLL9,KAR,KAR
4159,"Vishay Intertechnology, Inc.",BBG000BWKB81,VSH,VSH
4160,GILEAD,US3755581036,US3755581036,SPBXM_OTC
4161,Teleflex Inc,BBG000BV59Y6,TFX,SPBXM
4162,AerCap Holdings,NL0000687663,NL0000687663,SPBXM_OTC
4163,Loews,BBG000C45984,L,SPBXM
4164,Buckle Inc/The,BBG000BD9525,BKE,BKE
4165,Fiserv,BBG000BJKPG0,FISV,SPBXM
4166,AT&T,US00206R1023,US00206R1023,SPBXM_OTC
4167,Apollo Global Management,BBG00ZNLTFK3,APO,SPBXM
4168,Walt Disney,US2546871060,US2546871060,SPBXM_OTC
4169,MP Materials,BBG00TJGL0F0,MP,SPBXM
4170,Heineken Holding NV,BBG000BC36N8,HEIO,NL0000008977
4171,"MasTec, Inc.",BBG000DYXD23,MTZ,MTZ
4172,Cisco,TCS7275R1023,CSCO-RM,FQBR
4173,ДВМП,BBG000QF1Q17,FESH,TQBR
4174,Полюс,RU000A0JNAA8,RU000A0JNAA8,SPBXM_OTC
4175,Asana,BBG00WYHL732,ASAN,SPBXM
4176,Exact Sciences Corp,BBG000CWL0F5,EXAS,SPBXM
4177,Johnson Controls,BBG000BVWLJ6,JCI,SPBXM
4178,10X Genomics Inc,BBG007WX14X0,TXG,SPBXM
4179,Renewable Energy Group Inc,BBG0016SSV00,REGI,SPBXM
4180,KnowBe4,US49926T1043,US49926T1043,SPBXM_OTC
4181,Elevate Credit Inc,BBG006YJ6M39,ELVT,ELVT
4182,Uber,US90353T1007,US90353T1007,SPBXM_OTC
4183,Embecta,US29082K1051,US29082K1051,SPBXM_OTC
4184,Voya Financial,BBG000BCWKD6,VOYA,SPBXM
4185,Etalon Group PLC ГДР,TCS9760G1031,ETLN@GS,SPBXM
4186,T-Mobile US Inc,US8725901040,US8725901040,SPBXM_OTC
4187,Intuitive Surgical,BBG000BJPDZ1,ISRG,SPBXM
4188,Abiomed Inc,US0036541003,US0036541003,SPBXM_OTC
4189,Micro Focus,US5948374039,US5948374039,SPBXM_OTC
4190,Li Auto,BBG00W0KZD98,LI,SPBXM
4191,Lyell Immunopharma,BBG00RNXFN14,LYEL,SPBXM
4192,АДР Suzano Papel e Celulose S.A.,BBG000PLJG90,SUZ,SUZ
4193,PhosAgro PJSC,BBG001R16GZ5,PHOR@GS,SPBXM
4194,Great Lakes Dredge & Dock Corporation,BBG000QT43H8,GLDD,GLDD
4195,АДР Secoo Holding Limited,TCS00HL2VKH7,SECOold,SECOold
4196,Arlo Technologies,BBG00K88DTH3,ARLO,ARLO
4197,Fluent,BBG000TWSVB6,FLNT,FLNT
4198,Green Brick Partners,BBG000QGYG84,GRBK,SPBXM
4199,Axalta Coating Systems,BBG0060CPLJ5,AXTA,SPBXM
4200,"Robinhood Markets, Inc.",BBG008NMBXN8,HOOD,SPBXM
4201,General Electric Company,TCS696041033,GEold,SPBXM
4202,Ростовоблгаз,BBG003M5Q5B5,RTGZ,TQBR
4203,Vy Global Growth,BBG00Y6V2640,VYGG,VYGG
4204,Denso Corp,BBG000BGN9N1,6902,6902
4205,Adtalem Global Education Inc,US00737L1035,US00737L1035,SPBXM_OTC
4206,TCS Group (Tinkoff Bank holder),BBG005DXJS36,TCS,SPBXM
4207,NAC Kazatomprom JSC,BBG00MJM7K82,KAP@GS,SPBXM
4208,AptarGroup,BBG000BGX2S0,ATR,SPBXM
4209,WW Grainger,BBG000BKR1D6,GWW,SPBXM
4210,Supernus Pharmaceuticals Inc,BBG000BP0HX7,SUPN,SPBXM
4211,Alight,BBG00H00J2N1,ALIT,SPBXM
4212,LyondellBasell,BBG000WCFV84,LYB,SPBXM
4213,CF Acquisition Corp IV,BBG00YHXZWV1,CFIV,CFIV
4214,Mondelez,BBG000D4LWF6,MDLZ,SPBXM
4215,Grupo Financiero Galicia SA,BBG000F646H3,GGAL,GGAL
4216,Amarin Corp PLC,BBG000BPYG99,AMRN,AMRN
4217,Jefferies Financial Group,BBG000BNHSP9,JEF,SPBXM
4218,Telephone & Data Systems Inc,BBG000BV0VK7,TDS,SPBXM
4219,Jamf Holding Corp,BBG00VSYYVB8,JAMF,SPBXM
4220,Bolt Biotherapeutics,BBG00N8MY5V9,BOLT,BOLT
4221,"Shoals Technologies Group, Inc.",BBG00YQ82275,SHLS,SPBXM
4222,Костромская сбытовая компания - привилегированные акции,BBG000DBV9Y9,KTSBP,TQBR
4223,Hain Celestial Group Inc,US4052171000,US4052171000,SPBXM_OTC
4224,Bausch Health Cos Inc,BBG000DLFM21,BHC,BHC
4225,Ginkgo Bioworks Holdings,BBG00YPS1KY3,DNA,SPBXM
4226,DigitalBridge REIT,BBG00D30HGP6,DBRG,DBRG
4227,Tata Motors,BBG000PVGDH9,TTM,SPBXM
4228,Stryker,US8636671013,US8636671013,SPBXM_OTC
4229,Delek US Holdings Inc,BBG00FZYFVC5,DK,SPBXM
4230,Jack Henry & Associates Inc,US4262811015,US4262811015,SPBXM_OTC
4231,Chipotle Mexican Grill,BBG000QX74T1,CMG,SPBXM
4232,Blackstone,BBG000BH0106,BX,SPBXM
4233,Flexsteel Industries Inc,BBG000BJNBB3,FLXS,FLXS
4234,АДР Nokian Tyres Oyj,BBG00248KL77,NKRKY,NKRKY
4235,Summit Therapeutics,BBG00X3GQL76,SMMT,SMMT
4236,Yandex,TCS309805522,NL0009805522,NL0009805522_RZA
4237,Scilex Holding Company,BBG00YJTT4L8,SCLX,SCLX
4238,News Corp,BBG0035M2ZB7,NWS,SPBXM
4239,Novartis AG,US66987V1098,US66987V1098,SPBXM_OTC
4240,Iveco Group,BBG014H8WZ74,IVG,IVG
4241,Federated Hermes,BBG000BP0929,FHI,SPBXM
4242,Duke Realty REIT,BBG000BHD8S7,DRE,SPBXM
4243,Comerica Incorporated,US2003401070,US2003401070,SPBXM_OTC
4244,Snap-on,US8330341012,US8330341012,SPBXM_OTC
4245,Brown & Brown,BBG000BWSGF4,BRO,SPBXM
4246,Agnico Eagle Mines,CA0084741085,CA0084741085,SPBXM_OTC
4247,Распадская,BBG004S68696,RASP,TQBR
4248,Funko Inc,US3610081057,US3610081057,SPBXM_OTC
4249,Волгоградэнергосбыт - привилегированные акции,BBG000FJ6S03,VGSBP,TQBR
4250,New York Mortgage Trust,TCS000GZ8014,NYMTold,NYMTold
4251,Covenant Logistics Group,BBG000DNYKG5,CVLG,CVLG
4252,TopBuild Corp,US89055F1030,US89055F1030,SPBXM_OTC
4253,China Tower Corporation,BBG00LD1QR26,788,SPBHKEX
4254,Endava АДР,BBG00LBLBBJ7,DAVA,SPBXM
4255,Pembina Pipeline Corporation,BBG001732GF9,PBA,SPBXM
4256,Allison Transmission Holdings,US01973R1014,US01973R1014,SPBXM_OTC
4257,Manchester United Plc,KYG5784H1065,KYG5784H1065,SPBXM_OTC
4258,VK,TCS603172082,VKCO,SPEQ
4259,MGM Resorts International,BBG000C2BXK4,MGM,SPBXM
4260,Medical Properties REIT,BBG000BGRB25,MPW,SPBXM
4261,Sibanye Stillwater Ltd,US82575P1075,US82575P1075,SPBXM_OTC
4262,АДР KB Financial Group,BBG000J600W9,KB,KB
4263,Medidata Solutions Inc,BBG000VCQPM0,MDSO,SPBXM
4264,TPI Composites Inc,US87266J1043,US87266J1043,SPBXM_OTC
4265,Ecolab,US2788651006,US2788651006,SPBXM_OTC
4266,Fiverr International,IL0011582033,IL0011582033,SPBXM_OTC
4267,АДР Chunghwa Telecom Co Ltd,BBG000BBYJ94,CHT,CHT
4268,Appfolio Inc,US03783C1009,US03783C1009,SPBXM_OTC
4269,"Viking Therapeutics, Inc.",BBG006LGV869,VKTX,VKTX
4270,Michael Kors Holdings,BBGHUYNYA002,KORS,SPBXM
4271,Riot Platforms,BBG000BQ4512,RIOT,SPBXM
4272,Viacom,BBG000DHSPT0,VIAB,SPBXM
4273,The Honest Company,BBG002TWLBL2,HNST,HNST
4274,First Solar,US3364331070,US3364331070,SPBXM_OTC
4275,Diginex,BBG00QZ8KHD2,EQOS,EQOS
4276,Veeva Systems Inc,BBG001CGB489,VEEV,SPBXM
4277,AU Corp ADR,BBG000F104P4,AUOTY,AUOTY
4278,NCR Corp,BBG000BMXK89,NCR,SPBXM
4279,Simon Property Group REIT,US8288061091,US8288061091,SPBXM_OTC
4280,LegalZoom.com,BBG001BWP4C5,LZ,LZ
4281,State Street,US8574771031,US8574771031,SPBXM_OTC
4282,Interactive Brokers Group Inc,BBG000LV0836,IBKR,SPBXM
4283,Cinemark Holdings Inc,BBG000QDVR53,CNK,SPBXM
4284,Werewolf Therapeutics,BBG00QXQ9XK4,HOWL,HOWL
4285,Shanghai Fosun Pharmaceutical,BBG001XVDW70,2196,SPBHKEX
4286,USA Truck,BBG000CK6317,USAK,USAK
4287,Bluebird Bio Inc,BBG000QGWY50,BLUE,SPBXM
4288,American Financial Group,BBG000DPKKK0,AFG,SPBXM
4289,3M Company,BBG000BP52R2,MMM,SPBXM
4290,Honeywell,US4385161066,US4385161066,SPBXM_OTC
4291,QuantumScape Corporation,US74767V1098,US74767V1098,SPBXM_OTC
